Forecast_ID,Date,Department_ID,Expected_Workload_Hours,Expected_Projects,Expected_Revenue,Season,Demand_Level
13550,4/17/2025,7,1184,33,475313,Q3,Low
13551,7/15/2026,4,3100,28,58875,Q4,Low
13552,4/10/2025,7,4598,14,89203,Q2,Medium
13553,11/17/2026,5,4825,8,268178,Q1,Low
13554,1/18/2026,2,831,21,322469,Q4,Medium
13555,7/13/2026,9,924,35,92332,Q2,Critical
13556,5/16/2026,3,3831,45,127470,Q3,Critical
13557,10/4/2025,5,3622,38,344900,Q1,Low
13558,3/7/2026,10,1411,41,144180,Q2,Critical
13559,3/18/2025,4,4081,49,448731,Q1,High
13560,9/30/2026,10,2351,35,468370,Q2,High
13561,1/17/2025,5,1666,36,125315,Q1,High
13562,7/23/2026,9,4231,19,147535,Q3,Critical
13563,9/7/2026,6,4963,49,125252,Q4,High
13564,5/31/2026,5,1585,37,77723,Q1,Critical
13565,11/18/2025,6,2622,7,477545,Q2,Critical
13566,11/25/2026,4,3500,9,104681,Q1,Medium
13567,10/26/2026,10,4028,2,436604,Q4,Medium
13568,8/26/2026,3,4281,30,145768,Q2,Medium
13569,2/7/2025,6,3959,33,215106,Q3,High
13570,11/5/2026,4,2765,6,141037,Q1,Low
13571,6/21/2026,10,4158,4,103364,Q4,Medium
13572,2/6/2025,6,723,42,152220,Q3,Medium
13573,4/17/2026,1,3236,6,267558,Q3,High
13574,4/9/2026,3,3879,26,192489,Q2,Low
13575,2/6/2025,4,1518,46,57299,Q3,Low
13576,10/11/2025,7,2235,16,302623,Q3,Critical
13577,8/10/2026,6,919,12,157815,Q2,Medium
13578,6/24/2025,3,2602,36,324559,Q3,Medium
13579,1/4/2026,8,4546,21,298540,Q2,Medium
13580,10/25/2025,1,4704,10,99054,Q1,Medium
13581,8/19/2025,6,4835,10,344139,Q1,Critical
13582,12/28/2026,1,2222,30,299394,Q4,Medium
13583,10/7/2025,9,4294,11,444248,Q3,Low
13584,10/21/2026,8,1714,3,159820,Q1,Critical
13585,6/29/2025,4,3968,36,324466,Q4,Low
13586,11/29/2026,3,2094,28,388734,Q2,Medium
13587,11/3/2026,4,1966,16,393073,Q2,Low
13588,9/28/2026,4,3717,1,194776,Q1,High
13589,11/24/2025,1,1492,42,321824,Q1,Critical
13590,1/29/2026,5,3639,19,161143,Q2,Critical
13591,12/19/2025,3,2399,34,86467,Q4,Low
13592,7/24/2026,6,2992,14,176736,Q1,High
13593,5/25/2025,5,2226,19,198714,Q2,Medium
13594,4/30/2026,6,2045,8,269519,Q1,Medium
13595,7/24/2026,9,3556,10,142369,Q3,Critical
13596,5/28/2026,1,1090,25,394542,Q3,Low
13597,11/7/2026,6,2388,41,146338,Q2,Critical
13598,2/27/2026,4,3207,28,402004,Q1,Low
13599,2/6/2026,3,4222,39,257407,Q1,Low
13600,7/25/2026,5,3578,3,75710,Q2,Critical
13601,12/17/2026,9,2553,6,195810,Q4,Critical
13602,9/26/2025,4,2520,49,241194,Q3,Critical
13603,7/11/2025,10,4017,31,60698,Q3,Critical
13604,12/4/2026,8,4503,28,411257,Q3,High
13605,6/12/2026,2,532,44,455051,Q2,High
13606,7/26/2026,3,4801,28,483907,Q3,Critical
13607,12/1/2026,6,4579,44,448555,Q1,Low
13608,1/8/2025,2,1360,36,142882,Q4,Critical
13609,3/22/2026,7,1423,23,174761,Q4,Medium
13610,4/1/2025,2,1820,45,207507,Q2,Medium
13611,6/1/2025,1,4010,39,455295,Q3,High
13612,5/5/2025,8,3106,13,232496,Q2,Critical
13613,6/10/2025,3,1069,15,284959,Q2,Low
13614,1/26/2026,4,1547,44,283021,Q4,High
13615,10/16/2025,10,1585,30,145185,Q2,Critical
13616,10/29/2026,6,3178,20,277096,Q1,High
13617,6/3/2026,1,4208,20,168036,Q4,High
13618,5/4/2026,3,2638,41,400299,Q4,Critical
13619,6/2/2025,8,4936,46,180038,Q1,Medium
13620,12/20/2026,9,4091,10,302154,Q3,Critical
13621,5/22/2025,10,4392,16,158925,Q1,Medium
13622,12/24/2025,7,3509,28,428557,Q2,Low
13623,5/11/2025,3,3300,37,223010,Q1,Low
13624,11/8/2025,2,1362,10,265377,Q4,Critical
13625,6/5/2025,2,2883,9,203856,Q2,High
13626,5/21/2025,10,4230,20,161488,Q4,Low
13627,4/18/2026,4,2372,11,297575,Q1,Critical
13628,2/27/2025,8,1770,19,257959,Q1,Medium
13629,6/26/2026,8,3090,23,284707,Q3,High
13630,9/1/2026,8,4436,14,284832,Q4,High
13631,6/30/2025,6,2288,2,52680,Q3,Critical
13632,4/24/2026,6,4791,25,115666,Q3,High
13633,10/16/2026,7,3774,20,77575,Q2,Low
13634,11/7/2026,9,3812,18,488767,Q4,Low
13635,5/16/2025,9,3438,25,407411,Q4,Critical
13636,7/25/2025,8,3235,29,174170,Q3,Critical
13637,1/11/2025,7,1145,17,68430,Q1,High
13638,3/30/2025,2,1748,45,451081,Q3,Critical
13639,6/29/2025,1,2443,6,83160,Q3,Medium
13640,12/15/2026,6,4826,31,496644,Q4,Critical
13641,5/17/2026,9,4267,30,145680,Q3,Low
13642,3/24/2026,3,3666,18,182609,Q2,Medium
13643,5/9/2025,5,1347,10,67168,Q3,High
13644,5/9/2025,8,2212,6,486185,Q1,Medium
13645,10/16/2025,8,2644,24,479825,Q2,High
13646,7/4/2025,8,1408,37,411556,Q2,Critical
13647,4/22/2026,8,4859,17,421419,Q3,Critical
13648,4/11/2026,3,3587,34,240473,Q2,High
13649,10/9/2025,6,2872,18,213269,Q4,High
13650,12/15/2025,7,3435,41,397273,Q2,Medium
13651,11/15/2026,9,3941,47,226709,Q3,Medium
13652,4/2/2025,6,2984,36,77648,Q4,Medium
13653,1/6/2025,4,1215,48,404167,Q1,Medium
13654,9/12/2026,5,1933,31,200588,Q4,High
13655,4/8/2026,5,3846,1,381599,Q4,Critical
13656,12/23/2025,8,1839,37,490699,Q3,Critical
13657,10/5/2026,2,3947,48,259579,Q3,High
13658,11/8/2025,4,4514,7,50805,Q2,Low
13659,7/6/2026,5,2161,40,366445,Q4,Medium
13660,10/3/2025,6,2873,42,87822,Q3,Medium
13661,2/22/2026,5,3270,24,76736,Q2,Critical
13662,5/5/2026,1,2585,32,338953,Q2,Critical
13663,9/29/2025,3,1632,42,90339,Q2,Low
13664,5/15/2026,6,2438,29,218083,Q1,High
13665,11/29/2026,5,913,14,441114,Q3,Low
13666,10/18/2025,9,2799,32,69169,Q4,Medium
13667,2/9/2026,7,4702,11,402698,Q4,Critical
13668,1/21/2026,1,1727,30,410172,Q1,Critical
13669,6/17/2026,8,4221,24,381291,Q1,Low
13670,10/29/2026,5,4197,43,397044,Q2,Critical
13671,12/22/2025,10,3427,23,205532,Q3,Medium
13672,3/12/2025,8,1934,31,415380,Q1,Medium
13673,1/25/2025,4,1960,43,298891,Q4,Low
13674,12/21/2026,10,2853,47,53238,Q1,Medium
13675,9/10/2025,4,1422,31,91610,Q2,Critical
13676,12/20/2026,10,1667,47,310722,Q4,Medium
13677,8/29/2026,3,2048,5,159214,Q1,Critical
13678,11/24/2025,10,4162,38,390205,Q4,Critical
13679,1/20/2025,1,4425,10,198458,Q2,Critical
13680,1/5/2026,5,2161,16,436522,Q1,Low
13681,6/5/2026,2,2888,40,118026,Q2,Medium
13682,1/24/2025,1,1437,30,121013,Q4,Medium
13683,10/22/2025,8,4123,45,187829,Q4,High
13684,3/22/2025,4,4266,36,303414,Q3,Critical
13685,11/13/2025,9,2373,18,418356,Q3,Low
13686,12/6/2025,2,3522,16,321519,Q2,Critical
13687,10/21/2025,7,3325,25,179798,Q3,Medium
13688,7/18/2025,4,2252,24,456788,Q2,High
13689,4/6/2026,9,4524,46,340370,Q1,Medium
13690,6/8/2026,10,2602,44,328296,Q4,Critical
13691,3/7/2025,5,562,17,196172,Q1,Medium
13692,9/11/2025,9,1456,21,172897,Q2,High
13693,7/13/2026,9,1036,31,374311,Q1,High
13694,8/25/2026,6,1269,8,80382,Q1,Low
13695,10/17/2025,2,3144,46,387943,Q4,Medium
13696,11/28/2026,7,3220,49,273799,Q4,Low
13697,11/30/2025,8,1316,28,399349,Q1,Low
13698,6/9/2025,3,2667,13,416573,Q3,Low
13699,5/7/2026,7,4511,31,426282,Q3,High
13700,11/4/2026,2,1588,16,149775,Q2,Critical
13701,12/30/2026,2,2122,31,474640,Q4,Critical
13702,7/30/2026,10,1067,43,317129,Q3,Critical
13703,2/23/2026,1,2025,35,325908,Q2,High
13704,12/22/2025,6,2465,8,474652,Q1,Medium
13705,5/27/2025,5,3516,27,410635,Q2,Critical
13706,4/8/2026,5,3099,30,134894,Q4,Critical
13707,11/13/2026,9,2829,30,303755,Q3,Critical
13708,12/20/2026,8,3324,36,417679,Q4,High
13709,9/5/2026,1,715,46,450243,Q3,High
13710,12/7/2026,6,3894,46,221953,Q2,Critical
13711,2/9/2026,10,1663,43,226348,Q4,Low
13712,9/7/2025,9,2163,15,224616,Q3,Critical
13713,10/17/2025,3,747,48,70021,Q1,High
13714,8/19/2025,8,2917,10,339191,Q2,Critical
13715,11/7/2026,10,1754,16,133964,Q4,Low
13716,3/30/2026,6,1035,43,189413,Q4,Critical
13717,4/27/2025,9,2797,31,221923,Q3,Critical
13718,12/8/2025,3,983,46,391241,Q3,Critical
13719,1/27/2025,8,3040,48,181950,Q4,High
13720,2/11/2025,3,563,18,110429,Q4,Medium
13721,2/6/2025,9,4206,38,473619,Q3,Critical
13722,7/25/2026,10,2076,31,485927,Q1,High
13723,3/29/2025,8,2093,19,106056,Q3,Medium
13724,6/15/2025,8,2512,2,136874,Q2,High
13725,6/4/2026,7,2040,45,66414,Q2,Medium
13726,1/13/2026,1,4128,39,358233,Q2,High
13727,10/10/2026,2,4986,35,220240,Q1,Medium
13728,2/16/2025,9,3440,31,116542,Q2,Critical
13729,6/10/2026,4,1080,45,223606,Q1,Low
13730,4/24/2025,5,958,12,287403,Q1,Low
13731,12/13/2025,5,3307,4,346738,Q3,High
13732,10/28/2026,5,2846,13,455849,Q3,High
13733,12/30/2026,8,3971,30,53680,Q2,Critical
13734,3/4/2026,10,3021,46,180322,Q4,High
13735,8/27/2025,3,2536,13,435897,Q1,Medium
13736,6/19/2026,1,4171,42,192594,Q4,Critical
13737,6/6/2026,1,2116,46,447843,Q1,Medium
13738,10/27/2025,4,3817,30,244061,Q1,Low
13739,3/16/2026,4,1008,5,403526,Q4,High
13740,4/18/2025,6,1751,14,69250,Q3,Critical
13741,2/27/2025,9,3164,15,71123,Q3,Medium
13742,11/5/2025,3,1890,31,404896,Q1,Medium
13743,1/16/2025,4,2863,28,222468,Q2,Medium
13744,7/10/2025,5,1168,1,114011,Q2,Low
13745,8/5/2025,2,3890,49,462848,Q2,Low
13746,9/7/2025,2,4565,46,413419,Q2,High
13747,9/17/2025,10,762,42,69038,Q4,High
13748,5/27/2025,6,953,47,496415,Q3,Medium
13749,5/19/2025,9,2440,20,122671,Q3,Low
13750,10/21/2025,1,2100,15,352394,Q1,Medium
13751,12/12/2025,7,4155,2,287648,Q1,High
13752,9/27/2025,8,3794,37,127898,Q1,Medium
13753,10/28/2026,2,1018,38,173113,Q2,High
13754,9/2/2025,5,2425,13,434237,Q4,Critical
13755,4/1/2025,7,2466,30,394408,Q2,Low
13756,10/16/2026,2,700,20,310837,Q2,Medium
13757,2/10/2026,4,2718,1,377490,Q2,High
13758,2/18/2025,6,1757,4,478286,Q1,Low
13759,5/2/2026,3,730,19,137246,Q4,Medium
13760,7/27/2026,1,564,48,56894,Q4,Low
13761,7/30/2025,5,4800,7,109753,Q1,High
13762,4/10/2026,8,2729,47,319357,Q1,Low
13763,7/12/2025,3,1277,48,230499,Q3,Low
13764,12/20/2026,6,3587,23,354450,Q3,Critical
13765,12/22/2025,8,4987,22,139154,Q2,High
13766,5/5/2026,2,2353,20,189468,Q2,Medium
13767,8/14/2025,7,2340,45,325920,Q3,High
13768,7/27/2026,3,3828,29,128943,Q1,Medium
13769,6/1/2025,1,845,18,101220,Q4,Critical
13770,5/8/2025,2,4803,19,285640,Q3,Critical
13771,9/25/2026,3,680,23,153374,Q3,Medium
13772,1/14/2026,4,2635,33,492467,Q4,Medium
13773,9/22/2025,8,1729,3,185885,Q1,Critical
13774,4/3/2025,2,3736,41,248613,Q3,Low
13775,7/11/2025,4,4558,1,345704,Q4,Medium
13776,8/27/2026,3,2235,28,423568,Q2,High
13777,11/13/2025,5,3165,43,457865,Q2,High
13778,7/11/2025,3,2648,20,445211,Q2,Medium
13779,1/30/2026,2,4391,41,196414,Q3,Medium
13780,6/2/2026,6,4119,16,227975,Q3,Low
13781,1/29/2025,9,1955,25,356010,Q1,Medium
13782,8/17/2025,2,4450,9,93832,Q4,Critical
13783,11/18/2026,1,2688,12,400290,Q4,Critical
13784,5/16/2026,10,2223,20,206283,Q1,Critical
13785,4/13/2025,4,1558,36,160545,Q1,Critical
13786,10/15/2026,4,2939,47,399037,Q4,Low
13787,9/17/2025,3,4427,16,50364,Q4,Critical
13788,11/1/2025,3,2076,29,307866,Q4,High
13789,10/20/2025,2,4115,12,275416,Q3,Medium
13790,9/15/2025,7,3672,6,242785,Q2,Low
13791,4/29/2025,8,3958,48,491420,Q1,Medium
13792,7/10/2025,6,3118,17,313447,Q3,High
13793,9/4/2025,7,2703,33,96314,Q3,Medium
13794,9/4/2026,5,4238,45,170545,Q3,Low
13795,7/31/2025,8,2466,14,245768,Q2,Critical
13796,3/29/2026,2,1824,16,264433,Q4,Medium
13797,5/21/2025,4,1296,49,389538,Q4,Medium
13798,7/29/2026,5,740,25,103962,Q2,Medium
13799,9/21/2026,4,1259,27,329964,Q1,Low
13800,6/21/2025,7,2450,20,394509,Q3,Critical
13801,8/14/2025,5,2593,43,460677,Q4,High
13802,3/16/2026,5,3375,42,407650,Q4,Low
13803,9/26/2025,2,2313,14,98143,Q1,Medium
13804,9/23/2026,3,3170,4,140434,Q2,Critical
13805,7/26/2026,3,1910,2,188270,Q3,Low
13806,3/30/2026,2,2712,18,118967,Q1,Low
13807,3/7/2025,4,591,42,344502,Q2,Critical
13808,6/6/2026,1,2353,46,329118,Q3,Critical
13809,4/2/2025,4,4597,31,395273,Q4,High
13810,12/26/2025,8,3921,43,456876,Q1,Low
13811,4/9/2025,2,4445,3,364320,Q4,Critical
13812,10/5/2026,10,4081,43,229113,Q3,Low
13813,12/24/2025,7,1483,17,449714,Q2,Low
13814,5/27/2025,3,2469,37,119518,Q1,Low
13815,3/21/2026,10,3135,1,234480,Q1,Critical
13816,11/18/2026,7,2284,29,179852,Q2,High
13817,8/9/2025,10,3281,15,292536,Q2,High
13818,11/22/2025,8,631,43,382216,Q3,Medium
13819,2/17/2026,4,4192,16,339034,Q1,High
13820,10/31/2026,10,2998,27,349349,Q4,High
13821,9/28/2026,2,2956,34,108709,Q2,Medium
13822,5/29/2025,4,879,27,320807,Q4,Low
13823,10/5/2026,6,1691,46,349042,Q4,Critical
13824,1/22/2025,1,2724,22,55509,Q1,High
13825,4/25/2026,8,4773,12,82321,Q4,High
13826,4/13/2025,1,4973,40,363751,Q1,High
13827,7/18/2025,5,3386,49,477264,Q3,Critical
13828,7/15/2026,7,2762,20,382014,Q2,Medium
13829,9/27/2025,10,3302,30,218448,Q1,Critical
13830,7/19/2026,10,2356,4,366344,Q1,High
13831,2/18/2025,7,2165,44,426701,Q4,Medium
13832,7/23/2026,4,4035,43,65674,Q2,Critical
13833,9/9/2026,3,2245,25,204740,Q3,Critical
13834,1/9/2025,9,2821,30,169585,Q2,Medium
13835,12/11/2026,4,4877,10,279991,Q2,Medium
13836,5/5/2025,6,1907,15,484272,Q3,Critical
13837,10/13/2026,7,3047,17,80435,Q3,Low
13838,8/5/2026,3,4756,19,235898,Q4,Medium
13839,12/10/2026,10,961,7,256033,Q4,Low
13840,3/20/2026,10,4884,12,112470,Q1,Medium
13841,12/9/2025,2,1850,26,259937,Q1,Low
13842,1/19/2026,2,3338,44,278189,Q4,Medium
13843,12/16/2026,10,4302,36,305018,Q4,Low
13844,5/12/2025,1,509,27,268964,Q2,Medium
13845,6/4/2025,10,3250,45,170989,Q3,Medium
13846,1/4/2025,8,639,47,354467,Q4,Medium
13847,3/15/2025,4,2645,29,339515,Q4,Medium
13848,3/7/2026,1,1600,2,156908,Q3,Medium
13849,10/28/2025,7,4296,23,314248,Q1,Low
13850,11/14/2025,6,3875,2,136394,Q1,High
13851,3/6/2026,7,1350,45,447683,Q4,Medium
13852,6/8/2025,6,4753,41,327075,Q2,High
13853,2/17/2026,7,798,42,110559,Q2,Medium
13854,10/20/2026,6,4362,24,90140,Q1,High
13855,11/9/2026,9,602,22,230095,Q1,Low
13856,5/4/2025,4,4477,29,352964,Q3,Critical
13857,8/2/2026,3,4449,39,142787,Q2,Low
13858,4/23/2026,9,1206,1,68100,Q4,Critical
13859,7/16/2026,10,1479,10,454045,Q4,Low
13860,4/15/2025,5,4319,44,197220,Q2,Medium
13861,7/29/2025,7,4023,47,114085,Q4,High
13862,4/29/2026,3,932,9,162104,Q4,High
13863,1/24/2025,1,2356,32,165864,Q2,Low
13864,1/3/2025,2,3864,29,140992,Q2,Low
13865,10/19/2026,4,1728,26,280768,Q2,High
13866,7/11/2025,4,653,14,255812,Q4,High
13867,3/3/2025,7,558,46,62822,Q3,Low
13868,7/17/2026,8,2917,19,307142,Q1,Critical
13869,1/27/2025,7,3178,38,486565,Q1,Low
13870,5/16/2026,8,1070,31,80658,Q1,Critical
13871,2/24/2025,9,4095,35,409466,Q2,Medium
13872,5/5/2025,8,3709,36,169947,Q2,High
13873,9/26/2026,3,1398,21,52571,Q4,Critical
13874,5/10/2025,5,2298,13,307710,Q1,Medium
13875,7/17/2026,9,2690,31,304780,Q2,Medium
13876,9/9/2026,6,3533,27,474541,Q3,Medium
13877,5/31/2025,8,4001,16,65461,Q1,High
13878,2/11/2025,10,3144,21,292330,Q2,High
13879,7/22/2025,6,2781,28,214441,Q1,Low
13880,4/13/2025,8,3287,43,145371,Q2,Critical
13881,8/16/2026,9,3259,34,318641,Q2,High
13882,10/8/2025,8,1354,3,389862,Q4,Low
13883,4/7/2025,3,4006,44,83655,Q3,Critical
13884,8/17/2026,4,2996,9,426965,Q1,Low
13885,5/27/2026,6,4546,4,487140,Q3,Critical
13886,3/16/2025,6,4163,48,78475,Q4,High
13887,12/20/2026,3,2580,46,128141,Q1,High
13888,5/10/2026,8,599,39,52921,Q3,Critical
13889,1/25/2025,3,2127,18,105639,Q2,Low
13890,3/21/2025,10,4367,46,134406,Q1,Medium
13891,10/23/2025,4,4159,21,350536,Q3,Medium
13892,7/12/2025,7,4611,36,344967,Q1,Critical
13893,11/13/2025,7,3847,33,85312,Q4,High
13894,8/20/2026,10,2169,18,381961,Q1,Critical
13895,8/21/2026,3,4599,37,391006,Q1,Medium
13896,11/5/2025,3,3721,19,354616,Q2,Critical
13897,11/4/2026,1,4328,9,370874,Q1,Medium
13898,10/15/2025,3,1741,16,201402,Q4,Low
13899,6/18/2026,2,603,17,269950,Q1,Critical
13900,12/19/2026,4,4445,19,350006,Q3,Medium
13901,5/30/2025,3,676,4,200283,Q3,Critical
13902,4/9/2026,3,2777,6,111143,Q3,High
13903,6/30/2025,2,4226,47,453939,Q1,Low
13904,4/9/2025,3,663,6,384895,Q4,Critical
13905,4/18/2026,2,2459,13,181115,Q3,Critical
13906,4/1/2025,9,3496,7,59717,Q4,Low
13907,4/17/2025,3,2916,27,241872,Q2,Low
13908,1/29/2026,6,2893,36,360056,Q1,Medium
13909,2/7/2026,4,700,4,77273,Q3,Low
13910,1/25/2026,6,4763,48,454630,Q1,High
13911,12/23/2025,6,1610,3,357409,Q4,Critical
13912,6/23/2026,5,4747,37,427393,Q3,Critical
13913,7/31/2026,4,3490,2,91477,Q1,High
13914,8/2/2025,4,3795,3,217787,Q4,Critical
13915,11/26/2025,5,4990,27,137852,Q3,High
13916,10/28/2026,1,942,46,241126,Q4,Low
13917,11/20/2026,8,4141,31,349183,Q3,Low
13918,10/24/2026,5,4759,4,433848,Q3,High
13919,11/2/2025,9,2209,47,244797,Q3,High
13920,6/4/2026,1,2999,33,445761,Q3,Medium
13921,6/18/2025,6,3043,37,244514,Q4,Low
13922,5/20/2026,4,1529,12,389312,Q1,Medium
13923,3/21/2026,6,1190,5,415516,Q1,Critical
13924,2/18/2026,9,2595,6,449665,Q3,High
13925,4/12/2026,3,1306,46,499696,Q4,High
13926,9/2/2025,5,4303,6,254834,Q1,High
13927,3/25/2025,7,3721,24,123624,Q4,Medium
13928,10/11/2025,10,4804,17,308698,Q3,Medium
13929,5/12/2026,10,4796,14,156567,Q3,Critical
13930,5/18/2025,9,4385,28,225792,Q1,High
13931,4/5/2026,7,3893,31,288624,Q3,High
13932,5/12/2025,1,4396,23,163004,Q4,High
13933,6/21/2025,5,2244,1,180874,Q4,Medium
13934,12/10/2025,2,4737,4,220387,Q3,Low
13935,1/17/2025,9,3297,22,192612,Q1,Critical
13936,6/13/2026,10,4186,12,178774,Q4,Low
13937,12/20/2026,7,3572,32,210245,Q2,Low
13938,2/28/2025,7,1973,44,395398,Q2,Low
13939,2/20/2026,8,1028,24,87618,Q3,Critical
13940,9/25/2026,2,1508,4,355318,Q3,Medium
13941,5/8/2026,1,4185,32,478265,Q3,High
13942,12/17/2025,3,4475,13,315221,Q4,Medium
13943,4/30/2026,5,2552,47,93872,Q2,Critical
13944,6/13/2025,6,3613,12,229439,Q3,Critical
13945,11/18/2025,3,3030,38,287682,Q3,Medium
13946,11/6/2026,5,1138,29,63064,Q4,High
13947,2/11/2026,8,3134,10,220881,Q3,Medium
13948,7/29/2026,7,2206,25,361866,Q4,Critical
13949,7/8/2026,2,3420,4,220547,Q4,Medium
13950,4/23/2025,4,4553,30,269251,Q1,Critical
13951,1/11/2026,3,2180,10,160116,Q3,Low
13952,1/25/2026,10,768,22,290016,Q3,Critical
13953,9/11/2026,4,4720,31,461391,Q2,High
13954,8/12/2025,2,1940,13,388671,Q3,Low
13955,5/4/2026,6,1544,17,487398,Q2,Critical
13956,2/22/2026,8,3298,34,196097,Q2,Critical
13957,6/8/2026,3,2036,35,194649,Q3,Low
13958,11/13/2025,4,4212,7,247064,Q3,Low
13959,12/21/2025,5,4701,30,377665,Q3,Medium
13960,9/9/2025,8,1392,44,153795,Q2,Critical
13961,12/16/2025,2,2137,8,418239,Q4,High
13962,7/2/2025,3,2146,39,237678,Q4,Critical
13963,3/20/2026,6,3719,27,132171,Q3,Medium
13964,1/29/2026,5,1045,23,185373,Q3,Medium
13965,2/24/2026,4,4890,45,347368,Q2,High
13966,4/8/2026,7,2081,3,221455,Q3,Critical
13967,5/15/2026,1,1352,40,284670,Q3,Low
13968,3/18/2025,2,4344,34,407983,Q4,High
13969,4/25/2025,10,2736,12,202867,Q1,Critical
13970,12/17/2026,4,2105,37,108551,Q4,Medium
13971,11/25/2026,8,2409,9,293306,Q1,High
13972,3/8/2026,5,962,28,253209,Q3,Low
13973,6/5/2026,4,2224,3,336832,Q3,Medium
13974,7/6/2026,2,3027,39,285463,Q3,Low
13975,1/4/2025,4,2210,33,338431,Q4,Critical
13976,10/10/2026,9,2823,47,346155,Q1,Critical
13977,2/16/2025,6,797,48,368738,Q1,Medium
13978,6/5/2026,7,867,21,231969,Q4,Critical
13979,11/16/2026,5,4695,41,99399,Q1,Low
13980,3/8/2025,10,4902,12,231104,Q3,Medium
13981,1/16/2025,2,2978,13,446550,Q1,Medium
13982,2/27/2026,9,3518,16,306442,Q1,High
13983,10/8/2025,4,3954,19,181776,Q3,Low
13984,8/10/2026,8,2864,25,292349,Q3,Medium
13985,2/16/2025,7,1521,16,286053,Q2,High
13986,6/14/2025,6,4112,30,246806,Q3,High
13987,4/20/2025,3,4024,41,269985,Q2,Low
13988,3/30/2026,5,4873,39,75453,Q2,Critical
13989,1/4/2026,10,2129,17,298729,Q3,Low
13990,1/11/2025,2,1962,42,440853,Q2,Critical
13991,5/19/2026,3,3480,6,421342,Q1,Low
13992,4/21/2025,6,2211,49,114691,Q3,Low
13993,4/29/2026,2,2890,27,233170,Q3,Critical
13994,12/12/2026,4,1318,5,182029,Q4,Medium
13995,6/1/2026,3,1890,5,460379,Q4,Low
13996,12/27/2026,10,4790,9,384420,Q4,High
13997,12/23/2025,5,3695,10,114374,Q3,Low
13998,3/19/2026,7,892,16,397036,Q3,High
13999,8/30/2026,1,2105,12,89184,Q3,Critical
14000,7/15/2026,8,1491,32,75699,Q2,Critical
14001,6/29/2025,5,3679,19,269548,Q3,High
14002,8/12/2025,4,4178,35,65931,Q3,Medium
14003,9/7/2025,8,2920,29,366879,Q2,Low
14004,10/2/2025,7,3401,35,163214,Q1,Low
14005,12/7/2026,4,4688,34,213213,Q1,Low
14006,7/17/2026,6,839,9,494857,Q1,Medium
14007,8/24/2025,1,612,32,323293,Q3,Medium
14008,12/19/2025,9,503,35,134135,Q1,Low
14009,6/2/2026,5,1295,17,264089,Q2,High
14010,9/29/2026,4,3500,32,362987,Q1,High
14011,10/29/2026,1,1249,4,361120,Q2,Low
14012,11/20/2026,8,3337,21,167466,Q1,Critical
14013,11/17/2025,10,3378,8,170491,Q1,Critical
14014,1/30/2025,6,2516,23,64061,Q1,Critical
14015,10/9/2025,10,1554,48,217644,Q3,Medium
14016,11/19/2026,10,1665,17,491698,Q4,Critical
14017,9/27/2025,4,4530,17,303458,Q4,Medium
14018,8/14/2025,8,3937,7,54521,Q4,Critical
14019,7/15/2026,6,2477,22,227029,Q4,Medium
14020,9/21/2026,5,3578,17,205248,Q1,High
14021,1/15/2025,7,2233,22,64407,Q2,Low
14022,7/27/2025,3,1765,19,59424,Q4,High
14023,12/20/2026,8,1794,28,147769,Q2,Critical
14024,12/27/2026,4,2976,24,325658,Q2,Low
14025,7/16/2026,8,4200,5,155067,Q4,Medium
14026,1/30/2025,8,1233,22,221800,Q3,High
14027,3/22/2026,3,1851,22,496144,Q4,High
14028,9/2/2025,2,2084,39,346183,Q4,Low
14029,3/17/2025,3,4913,12,335947,Q3,Medium
14030,7/10/2025,10,537,4,421575,Q1,Medium
14031,4/28/2025,4,2669,31,382383,Q4,Medium
14032,12/15/2025,7,1861,7,179756,Q1,Low
14033,4/4/2026,2,3987,41,101017,Q1,Medium
14034,4/3/2025,9,2660,25,91692,Q1,Low
14035,8/10/2026,5,3666,7,258857,Q4,Low
14036,11/25/2026,2,1203,31,171299,Q3,Critical
14037,7/11/2025,10,3065,39,318675,Q2,Medium
14038,10/9/2025,2,3489,33,446286,Q2,High
14039,10/8/2025,2,1865,15,246489,Q4,High
14040,4/13/2026,7,4657,11,293564,Q1,Medium
14041,9/16/2025,5,986,16,258412,Q4,High
14042,1/29/2026,9,4171,31,158808,Q3,High
14043,6/2/2026,4,782,9,180563,Q1,Medium
14044,12/4/2026,6,2202,12,308465,Q2,Low
14045,4/22/2025,4,2698,42,233142,Q4,High
14046,7/20/2025,5,4985,15,448979,Q2,High
14047,12/7/2026,8,1214,2,154802,Q3,Medium
14048,2/26/2026,6,2064,38,239217,Q2,Low
14049,12/30/2025,7,2515,15,156382,Q2,Medium
14050,5/11/2026,1,1429,15,416792,Q2,Medium
14051,11/4/2025,3,961,9,212403,Q3,Low
14052,11/9/2025,1,4903,30,429650,Q4,Low
14053,2/8/2026,1,4890,44,100830,Q2,Low
14054,10/12/2025,8,803,2,345468,Q1,Critical
14055,5/3/2026,7,560,7,214259,Q3,High
14056,3/15/2026,10,4831,27,86421,Q4,Low
14057,3/28/2025,7,2112,24,205203,Q4,Low
14058,10/1/2025,1,1082,29,483751,Q2,Critical
14059,5/20/2025,7,4666,12,459033,Q3,High
14060,6/30/2025,1,810,16,348662,Q4,High
14061,3/16/2025,7,3343,15,418561,Q3,Low
