Capacity_ID,Date,Department_ID,Available_Employees,Available_Capacity_Hours,Max_OT_Hours,Capacity_Target
18263,9/21/2025,1,475,5179,10,0.82
18264,3/28/2026,5,231,4774,12,0.83
18265,7/15/2025,6,304,626,7,0.92
18266,5/28/2025,9,98,5618,7,0.98
18267,1/13/2025,6,63,657,13,0.8
18268,9/25/2026,4,82,3277,9,0.81
18269,11/19/2026,9,370,2917,16,0.9
18270,12/19/2026,3,470,2650,10,0.97
18271,9/20/2026,1,459,793,7,0.83
18272,12/5/2026,10,266,4054,7,0.87
18273,3/15/2025,3,83,3947,17,0.81
18274,1/6/2026,8,477,3306,17,0.98
18275,3/4/2026,5,139,3451,14,0.99
18276,12/15/2026,10,50,677,12,0.9
18277,8/14/2026,10,188,4618,8,0.77
18278,6/19/2026,9,133,3822,19,0.84
18279,6/13/2025,5,97,1732,14,0.95
18280,10/9/2025,4,277,4469,11,0.93
18281,4/30/2025,9,451,1297,12,0.85
18282,6/4/2026,1,410,2549,10,0.79
18283,8/26/2025,4,475,2143,8,0.97
18284,6/14/2025,6,24,2837,18,0.99
18285,12/25/2025,4,119,4532,9,0.89
18286,5/16/2026,4,455,2590,7,0.98
18287,4/28/2026,2,344,5392,8,0.84
18288,10/24/2026,2,95,1441,8,0.81
18289,9/21/2025,8,232,3933,14,0.81
18290,9/20/2025,7,366,3394,13,0.78
18291,12/18/2026,3,496,1738,6,0.83
18292,1/1/2026,10,277,5026,18,0.95
18293,5/30/2026,6,20,5180,8,0.77
18294,10/11/2026,1,444,673,16,0.77
18295,5/5/2026,2,383,1259,6,0.91
18296,3/5/2025,1,220,5423,13,0.84
18297,11/4/2026,4,272,2493,18,0.97
18298,3/12/2026,9,337,3693,18,0.96
18299,4/1/2025,8,207,2014,5,0.92
18300,2/2/2025,1,95,5015,17,0.82
18301,11/15/2025,5,386,2417,13,0.77
18302,5/4/2025,2,84,1878,10,0.98
18303,6/6/2026,2,238,5485,19,0.99
18304,11/26/2025,2,67,1395,12,0.88
18305,1/27/2025,10,149,5439,9,0.93
18306,12/19/2025,2,471,4900,16,0.98
18307,11/30/2025,6,414,2830,17,0.79
18308,7/25/2025,9,455,5052,14,0.95
18309,8/12/2025,5,478,3466,5,0.83
18310,8/22/2026,5,72,5980,17,0.93
18311,2/25/2025,6,320,1020,14,0.88
18312,8/13/2025,9,257,5887,15,0.99
18313,8/15/2026,10,196,4394,10,0.88
18314,10/26/2025,6,444,2889,15,0.79
18315,8/19/2026,7,302,3670,5,0.84
18316,11/29/2025,3,365,3687,17,0.81
18317,3/2/2025,3,204,4870,8,0.75
18318,2/1/2025,1,441,4719,7,0.99
18319,5/28/2025,7,433,1850,9,0.97
18320,4/25/2025,2,225,3241,5,0.97
18321,7/28/2026,10,357,3303,15,0.86
18322,4/16/2026,8,305,1186,17,0.76
18323,7/23/2025,5,429,4210,17,0.99
18324,10/26/2026,4,174,3415,6,0.81
18325,10/26/2025,7,256,3878,7,0.99
18326,1/17/2026,9,109,4539,15,0.98
18327,1/3/2026,7,315,4090,8,0.86
18328,1/27/2025,1,182,5670,10,0.95
18329,10/16/2026,8,437,680,13,0.75
18330,8/7/2026,4,223,1104,15,0.89
18331,8/3/2026,9,259,4646,15,0.84
18332,7/28/2026,9,70,1271,7,0.8
18333,4/2/2025,7,194,2597,5,0.85
18334,4/16/2026,4,156,2488,7,0.83
18335,2/15/2025,6,224,812,13,0.85
18336,11/9/2025,2,314,602,12,0.8
18337,4/8/2026,8,478,4284,18,0.92
18338,11/15/2025,7,448,2725,5,0.84
18339,12/29/2026,6,208,1964,9,0.9
18340,10/5/2025,7,158,3286,8,0.87
18341,4/3/2026,5,470,5870,16,0.79
18342,1/3/2025,4,106,1692,8,0.89
18343,10/25/2026,10,293,5990,10,0.8
18344,7/15/2026,10,430,1088,14,0.85
18345,2/26/2026,8,41,2661,18,0.92
18346,10/8/2025,1,253,5227,9,0.82
18347,10/22/2025,10,101,2124,13,0.77
18348,10/21/2025,6,320,2416,5,0.97
18349,7/12/2026,2,20,2551,13,0.95
18350,2/4/2026,3,224,5308,6,0.78
18351,3/13/2025,1,288,5438,17,0.97
18352,4/8/2026,1,266,1195,16,0.83
18353,3/27/2026,8,281,1743,15,0.89
18354,9/26/2026,8,97,4054,19,0.92
18355,12/28/2025,10,107,928,14,0.8
18356,2/3/2026,8,351,4419,5,0.92
18357,8/3/2025,5,176,542,15,0.96
18358,6/29/2026,8,475,3338,5,0.82
18359,7/27/2026,8,462,4062,13,0.81
18360,10/22/2026,8,121,3154,18,0.85
18361,9/22/2026,7,347,4876,9,0.86
18362,10/17/2026,4,305,5762,6,0.91
18363,2/14/2026,6,378,5677,9,0.93
18364,3/7/2026,6,54,3762,13,0.91
18365,8/30/2025,6,20,1039,18,0.91
18366,3/15/2026,8,425,2002,10,0.98
18367,9/16/2025,8,455,605,7,0.92
18368,5/23/2025,1,24,2405,17,0.96
18369,12/26/2026,8,55,3446,12,0.95
18370,11/25/2025,5,432,565,17,0.85
18371,8/11/2026,2,490,5618,9,0.82
18372,7/29/2025,3,282,4067,14,0.75
18373,9/17/2025,9,406,5367,18,0.95
18374,1/29/2025,10,93,4377,8,0.87
18375,5/14/2026,6,80,2335,19,0.8
18376,11/24/2026,9,175,2155,16,0.87
18377,10/27/2026,3,243,2861,6,0.94
18378,11/27/2026,7,410,5147,16,0.86
18379,8/6/2026,2,303,4870,10,0.97
18380,10/1/2026,2,302,4110,16,0.78
18381,1/29/2026,8,97,1364,7,0.79
18382,2/22/2025,5,119,1516,9,0.8
18383,10/4/2026,1,178,3755,13,0.78
18384,12/9/2025,1,416,2045,19,0.97
18385,11/2/2025,9,73,3081,6,0.78
18386,4/8/2026,4,100,1614,10,0.91
18387,2/14/2026,1,198,4137,16,0.88
18388,6/30/2026,9,66,2268,7,0.85
18389,7/28/2026,2,406,2581,16,0.83
18390,3/30/2025,10,457,3166,11,0.86
18391,2/22/2025,4,279,760,5,0.78
18392,4/17/2025,6,277,4113,12,0.94
18393,2/11/2025,6,487,3290,13,0.92
18394,12/25/2025,5,206,3926,18,0.98
18395,5/16/2025,7,385,3741,9,0.77
18396,4/15/2025,3,442,5160,8,0.89
18397,7/29/2025,10,409,1957,9,0.94
18398,3/29/2025,7,389,4349,17,0.92
18399,10/28/2026,7,67,5305,9,0.92
18400,5/4/2025,7,303,3961,17,0.94
18401,6/15/2025,9,284,4154,8,0.85
18402,1/25/2026,6,411,5315,14,0.83
18403,4/3/2026,1,437,5596,16,0.85
18404,9/19/2025,10,229,5148,7,0.93
18405,12/12/2026,7,254,3741,19,0.75
18406,9/1/2025,9,348,5568,8,0.86
18407,2/4/2025,6,75,3546,17,0.91
18408,7/3/2026,8,436,2874,8,0.82
18409,5/3/2025,7,90,4290,9,0.96
18410,7/6/2025,1,125,842,11,0.8
18411,4/3/2026,7,247,4654,14,0.76
18412,3/1/2025,10,152,2990,17,0.81
18413,1/25/2025,1,342,1461,10,0.81
18414,2/14/2026,8,408,3180,11,0.95
18415,5/9/2026,3,82,1643,14,0.87
18416,3/28/2026,3,382,4094,16,0.79
18417,11/23/2025,2,380,2918,13,0.99
18418,5/10/2025,9,95,2284,6,0.77
18419,1/29/2026,7,448,2859,5,0.96
18420,9/12/2025,6,171,2508,14,0.98
18421,4/19/2026,6,58,5059,10,0.85
18422,3/22/2025,5,307,4307,12,0.95
18423,2/24/2026,7,418,659,19,0.94
18424,1/12/2026,4,297,2520,12,0.87
18425,1/23/2025,9,208,588,7,0.81
18426,7/17/2026,7,92,501,14,0.94
18427,11/12/2025,4,337,4382,11,0.8
18428,12/13/2025,10,375,5266,7,0.98
18429,11/20/2026,3,176,523,5,0.82
18430,8/3/2026,3,384,4940,7,0.79
18431,5/6/2025,5,42,692,10,0.95
18432,12/23/2025,6,102,5146,18,0.85
18433,7/17/2025,10,266,5194,15,0.85
18434,3/16/2025,8,120,1673,5,0.85
18435,2/27/2025,10,267,5778,13,0.93
18436,7/3/2025,8,420,4735,13,0.98
18437,10/13/2025,9,126,1228,14,0.87
18438,5/29/2026,9,167,4794,12,0.84
18439,4/6/2025,10,53,3989,5,0.9
18440,11/30/2026,9,421,5355,5,0.88
18441,7/23/2026,3,450,5268,14,0.83
18442,12/18/2026,4,20,4649,6,0.84
18443,2/16/2026,2,435,4744,15,0.92
18444,1/14/2025,7,176,4677,14,0.93
18445,11/27/2026,3,492,1062,9,0.93
18446,11/19/2026,6,443,4361,8,0.93
18447,8/4/2025,7,112,5262,18,0.96
18448,3/28/2026,6,294,2664,5,0.94
18449,1/16/2026,9,490,1146,16,0.94
18450,6/29/2025,1,289,810,14,0.99
18451,1/9/2026,7,282,3505,14,0.77
18452,10/3/2025,3,477,5299,8,0.81
18453,2/24/2025,6,100,3189,7,0.83
18454,3/26/2025,7,214,1464,5,0.93
18455,2/20/2025,8,219,1381,17,0.76
18456,2/20/2026,6,274,1360,14,0.79
18457,2/8/2025,2,108,2999,16,0.94
18458,9/24/2026,9,323,3329,15,0.85
18459,8/10/2025,5,82,1042,12,0.96
18460,5/8/2025,8,122,844,16,0.87
18461,12/27/2025,9,427,3153,13,0.95
18462,10/3/2026,9,380,4545,13,0.84
18463,2/14/2026,4,31,5797,6,0.85
18464,5/16/2026,7,212,3180,5,0.96
18465,9/26/2026,6,443,4671,15,0.92
18466,3/15/2025,10,69,4181,19,0.93
18467,1/13/2026,3,406,3167,17,0.78
18468,11/25/2026,8,101,3699,13,0.87
18469,1/17/2026,4,379,2482,16,0.92
18470,9/8/2026,6,489,4379,9,0.92
18471,5/7/2026,7,229,1581,14,0.99
18472,1/12/2025,8,274,2112,10,0.85
18473,6/30/2026,1,23,2620,19,0.83
18474,1/27/2026,5,479,3719,18,0.92
18475,5/12/2025,6,414,1384,6,0.83
18476,9/2/2025,9,367,4401,15,0.93
18477,9/4/2025,10,443,5675,12,0.76
18478,1/17/2025,9,471,3580,5,0.88
18479,3/9/2026,1,202,4090,5,0.82
18480,3/14/2025,7,110,836,9,0.77
18481,5/30/2025,7,430,1498,8,0.83
18482,12/4/2025,8,341,4261,5,0.84
18483,5/29/2025,7,75,5104,18,0.8
18484,11/2/2025,3,157,5502,8,0.83
18485,4/6/2025,10,406,2528,13,0.93
18486,10/7/2026,8,431,1132,6,0.94
18487,11/6/2025,2,316,4464,9,0.87
18488,2/8/2025,10,72,1331,15,0.76
18489,9/23/2025,2,480,4461,19,0.88
18490,2/16/2025,1,344,778,18,0.86
18491,3/25/2025,2,433,3034,5,0.82
18492,2/16/2026,1,236,1863,15,0.97
18493,12/7/2025,5,194,4001,14,0.95
18494,2/23/2025,8,184,2558,11,0.84
18495,11/15/2026,8,282,3937,5,0.84
18496,1/28/2025,7,360,5337,19,0.87
18497,1/3/2026,7,60,4519,18,0.76
18498,8/25/2026,5,252,4824,9,0.8
18499,11/7/2025,4,369,2170,18,0.93
18500,1/29/2026,10,186,5164,18,0.77
18501,4/21/2025,5,401,3501,8,0.8
18502,11/4/2026,4,492,5298,17,0.87
18503,3/17/2025,5,408,766,11,0.94
18504,11/22/2025,1,376,2295,8,0.95
18505,5/9/2026,10,182,5326,11,0.95
18506,11/5/2025,8,125,1585,10,0.82
18507,10/1/2025,10,87,1139,16,0.84
18508,7/23/2025,7,70,1696,11,0.99
18509,7/10/2025,1,309,3706,13,0.76
18510,7/14/2025,7,155,1406,19,0.76
18511,5/20/2026,3,376,5681,17,0.81
18512,8/11/2025,5,134,1799,12,0.88
18513,6/13/2026,1,68,5765,10,1
18514,7/30/2026,7,488,3920,17,0.78
18515,10/5/2025,7,22,3243,13,0.97
18516,8/20/2026,9,261,1380,12,0.99
18517,6/10/2025,4,301,947,11,0.97
18518,1/31/2025,10,411,1258,6,0.77
18519,10/5/2025,4,221,5958,13,0.79
18520,11/14/2025,4,83,1271,19,0.94
18521,6/20/2026,9,33,614,5,0.87
18522,6/13/2026,10,203,1384,9,1
18523,11/13/2026,4,349,3005,10,0.95
18524,5/25/2025,7,29,3130,12,0.88
18525,11/3/2025,4,263,634,5,0.98
18526,9/23/2025,2,31,4786,6,0.87
18527,1/20/2026,1,69,2425,10,0.81
18528,9/13/2025,1,247,4653,10,0.82
18529,3/3/2026,8,94,3235,15,0.86
18530,9/12/2026,3,282,3375,12,0.97
18531,3/16/2025,8,216,657,7,0.92
18532,2/14/2025,2,281,1115,12,0.93
18533,10/22/2025,4,232,4606,8,0.77
18534,4/24/2026,6,397,3025,8,0.79
18535,1/15/2026,10,227,5522,18,0.89
18536,4/3/2025,9,67,2839,15,0.91
18537,9/4/2025,9,137,5682,9,0.8
18538,4/19/2025,1,174,4658,11,0.88
18539,1/25/2025,1,89,2106,16,0.79
18540,4/25/2026,8,383,3812,5,0.94
18541,6/20/2025,4,296,5785,5,0.88
18542,6/26/2026,4,425,3026,15,0.78
18543,10/3/2025,6,129,1887,18,0.95
18544,6/10/2026,5,111,5025,7,0.81
18545,12/30/2025,8,37,2325,14,0.93
18546,11/24/2025,7,120,2691,11,0.78
18547,5/16/2025,7,189,3434,9,0.86
18548,10/19/2026,6,407,4942,13,0.83
18549,9/28/2026,8,484,1255,15,0.86
18550,8/7/2026,2,334,4190,5,0.8
18551,11/22/2026,6,482,850,14,0.85
18552,8/13/2026,4,438,3928,19,0.92
18553,12/24/2025,7,276,1456,17,0.99
18554,6/10/2025,7,198,529,7,0.97
18555,3/11/2025,9,70,3515,8,0.96
18556,1/28/2025,6,405,2235,16,0.77
18557,7/16/2026,1,201,708,7,0.9
18558,1/2/2026,3,422,4140,13,0.86
18559,7/3/2026,8,172,573,9,0.95
18560,7/2/2026,3,306,1212,12,0.83
18561,1/25/2026,1,213,4727,6,0.95
18562,4/22/2025,2,458,1019,9,0.94
18563,7/4/2026,3,387,5906,5,0.8
18564,9/20/2025,5,423,5489,8,0.78
18565,11/26/2025,4,274,2159,5,0.75
18566,10/29/2025,1,315,5075,12,0.76
18567,2/20/2025,7,381,884,10,0.9
18568,6/10/2025,5,471,1500,5,0.82
18569,11/30/2026,3,402,3147,6,0.75
18570,6/14/2026,6,89,1829,18,0.85
18571,6/9/2025,9,126,2867,19,0.99
18572,12/1/2025,1,214,773,9,0.85
18573,7/24/2025,9,289,3366,14,0.79
18574,10/5/2025,7,50,5709,9,0.95
18575,3/25/2025,5,373,2854,19,0.89
18576,3/24/2026,2,478,796,7,0.91
18577,4/29/2025,2,463,1141,7,0.89
18578,6/8/2026,5,222,1730,5,0.76
18579,4/1/2025,1,159,5029,16,0.84
18580,11/20/2025,3,129,4679,11,0.94
18581,10/20/2025,5,119,1589,18,0.8
18582,9/18/2026,2,389,1721,7,0.92
18583,2/23/2026,5,105,5613,19,0.95
18584,12/6/2026,6,189,2516,7,0.99
18585,10/16/2026,5,306,2189,12,0.96
18586,7/3/2025,6,295,1097,15,1
18587,3/21/2025,1,76,1393,16,0.89
18588,8/5/2025,4,396,2692,5,0.93
18589,9/16/2025,6,450,4959,10,0.99
18590,9/6/2026,4,231,5201,9,0.77
18591,8/15/2026,10,447,3576,9,0.9
18592,2/17/2025,3,324,5971,19,0.82
18593,6/8/2026,5,361,5305,9,0.76
18594,10/11/2026,6,396,5580,17,0.83
18595,5/14/2025,7,436,3936,19,0.91
18596,9/26/2025,2,55,5293,8,0.81
18597,7/20/2026,2,128,5574,18,0.88
18598,1/28/2026,9,357,4244,13,0.83
18599,7/29/2025,6,399,1450,8,0.83
18600,8/15/2026,6,324,3812,12,0.91
18601,6/20/2026,2,484,3287,11,0.81
18602,9/24/2026,1,490,3661,9,0.92
18603,2/13/2025,3,145,1575,8,0.88
18604,4/2/2025,8,84,4557,17,0.92
18605,1/10/2025,3,47,686,13,0.99
18606,1/22/2025,1,71,3844,6,0.89
18607,3/25/2025,1,195,795,12,0.8
18608,10/13/2026,3,76,1748,5,0.82
18609,8/15/2025,1,490,1113,11,0.82
18610,9/1/2026,5,137,5025,5,0.77
18611,1/3/2026,1,59,2360,9,0.89
18612,11/25/2026,5,486,4843,18,0.98
18613,11/1/2026,6,306,960,7,0.85
18614,1/17/2025,10,416,3058,8,0.8
18615,4/10/2026,3,28,4021,11,0.97
18616,3/16/2026,7,75,2207,12,0.8
18617,9/6/2025,6,385,5109,10,0.88
18618,2/14/2025,8,152,5523,16,0.76
18619,10/2/2026,2,255,5008,10,0.89
18620,7/5/2026,6,482,4342,16,0.87
18621,5/19/2025,2,154,1282,15,0.87
18622,3/17/2025,5,246,5186,16,0.84
18623,11/19/2025,8,319,671,14,0.84
18624,11/4/2026,1,324,1045,13,0.86
18625,10/6/2025,3,103,3413,18,0.9
18626,1/27/2026,5,172,5676,9,0.92
18627,10/6/2026,2,79,3362,9,0.94
18628,3/20/2026,9,132,612,6,0.94
18629,1/31/2025,7,49,4331,7,0.76
18630,5/5/2025,1,340,892,9,0.92
18631,8/28/2025,5,414,1508,6,0.92
18632,5/13/2025,8,490,3507,13,0.95
18633,3/11/2025,2,389,3185,8,0.79
18634,12/24/2025,3,484,2158,5,0.82
18635,3/18/2025,8,77,3511,18,0.96
18636,10/12/2026,4,69,3194,19,0.79
18637,11/21/2025,3,410,1519,12,0.84
18638,6/28/2026,7,29,4303,15,0.87
18639,6/14/2026,9,444,4346,7,0.93
18640,12/13/2025,1,435,3974,19,0.79
18641,1/7/2026,8,209,1466,8,0.81
18642,10/19/2025,9,470,822,18,0.81
18643,3/28/2026,5,288,3480,13,0.8
18644,5/3/2025,9,161,1914,16,0.79
18645,6/21/2026,7,269,5920,9,0.97
18646,1/22/2026,6,60,2406,15,0.99
18647,1/18/2026,5,336,3557,10,0.82
18648,7/23/2026,3,76,3674,8,0.96
18649,5/21/2025,4,483,3539,19,0.92
18650,1/7/2026,2,34,5455,16,0.88
18651,3/27/2026,2,43,4936,8,0.91
18652,10/18/2026,9,284,1557,17,0.98
18653,4/4/2026,1,65,2826,19,0.8
18654,5/31/2026,3,78,1270,13,0.83
18655,4/15/2026,4,485,3740,15,0.75
18656,8/5/2025,9,212,3934,10,0.98
18657,6/1/2025,5,213,3781,6,0.98
18658,3/4/2026,3,165,4492,16,0.87
18659,4/7/2025,10,67,2902,5,0.92
18660,11/27/2026,1,20,1330,6,0.78
18661,2/5/2025,4,370,5913,10,0.85
18662,8/21/2026,6,86,3949,13,0.93
18663,11/2/2025,2,275,5681,8,0.81
18664,3/17/2025,10,255,4928,7,0.86
18665,3/27/2025,8,315,2560,8,0.9
18666,3/6/2025,1,91,2685,11,0.96
18667,1/1/2025,5,148,3953,5,0.98
18668,5/16/2025,1,308,2506,17,0.95
18669,3/1/2026,7,253,5002,11,0.87
18670,7/17/2026,2,464,4130,5,0.82
18671,10/2/2025,4,237,583,17,0.96
18672,11/30/2025,9,456,2540,6,0.89
18673,11/7/2026,2,287,5774,13,0.79
18674,1/20/2026,7,121,5078,9,0.91
18675,4/27/2025,5,168,4540,18,0.75
18676,6/11/2026,7,121,905,19,0.81
18677,7/16/2025,6,79,2661,10,0.85
18678,1/5/2025,1,238,4967,5,0.77
18679,4/29/2026,1,218,2520,15,0.8
18680,10/22/2026,1,200,5909,15,0.83
18681,10/2/2025,6,102,2414,15,0.84
18682,6/17/2025,6,325,5944,17,0.78
18683,3/5/2026,4,285,2738,16,0.93
18684,11/14/2025,6,347,4307,12,0.96
18685,2/13/2026,5,119,1992,14,0.87
18686,7/13/2026,10,83,2067,18,0.94
18687,8/19/2026,1,91,4625,8,0.96
18688,5/15/2025,10,458,2746,13,0.98
18689,6/15/2026,7,318,5599,11,0.83
18690,1/5/2026,4,475,2557,19,0.84
18691,2/3/2025,5,326,5939,6,0.91
18692,7/6/2025,2,156,5392,19,0.98
18693,4/15/2026,8,322,1816,18,0.75
18694,5/20/2026,7,113,809,6,0.97
18695,6/6/2025,7,299,3634,5,0.89
18696,4/25/2025,5,35,5241,9,0.83
18697,5/18/2026,10,422,5435,19,0.76
18698,1/16/2025,8,440,3612,14,0.8
18699,9/4/2026,1,47,1725,13,0.9
18700,9/3/2025,5,457,4548,18,0.8
18701,8/11/2025,6,404,2605,19,0.89
18702,9/1/2026,4,497,4222,11,0.87
18703,11/16/2025,1,428,4094,10,0.79
18704,4/3/2026,7,302,1434,5,0.84
18705,1/11/2025,9,382,2726,11,0.9
18706,1/19/2025,1,283,3486,8,0.85
18707,5/25/2026,7,232,1367,10,0.98
18708,11/26/2025,2,163,5344,18,1
18709,4/12/2025,7,186,4993,17,0.79
18710,9/19/2026,3,286,565,5,0.98
18711,6/3/2026,9,325,4160,17,0.86
18712,9/19/2026,2,369,585,18,0.91
18713,9/5/2025,6,245,3908,5,0.85
18714,8/23/2025,10,52,1509,5,0.9
18715,11/8/2026,3,183,3441,5,0.77
18716,9/18/2026,5,424,3718,15,0.88
18717,2/20/2026,4,288,3819,8,0.98
18718,11/12/2026,5,436,4230,19,0.9
18719,3/15/2026,5,445,2419,7,0.88
18720,7/3/2026,2,349,3987,8,0.9
18721,7/14/2026,1,142,4163,9,0.78
18722,1/4/2025,5,104,5920,6,0.79
18723,4/17/2025,3,118,4330,14,0.78
18724,3/16/2025,3,368,892,11,0.91
18725,4/21/2026,6,158,2555,6,0.9
18726,5/16/2026,6,139,1838,13,0.89
18727,8/25/2026,6,480,1839,16,0.96
18728,3/21/2026,3,187,1067,9,0.95
18729,6/2/2026,1,287,4616,5,0.76
18730,10/21/2026,10,56,3254,15,0.82
18731,9/14/2025,2,340,4739,14,0.99
18732,12/4/2025,2,422,5869,15,0.82
18733,1/13/2026,4,265,5501,16,0.95
18734,11/22/2026,9,182,3688,7,1
18735,3/26/2025,5,127,5851,14,0.8
18736,1/12/2026,9,119,1878,15,0.92
18737,5/3/2025,9,137,4145,13,0.76
18738,6/18/2025,6,74,1475,15,0.97
18739,6/2/2026,1,180,4002,11,0.89
18740,4/21/2025,2,47,2929,14,0.75
18741,3/17/2026,4,213,1953,10,0.84
18742,3/3/2025,3,73,557,15,0.87
18743,1/17/2026,6,283,4699,6,0.91
18744,4/17/2025,1,81,4245,17,0.8
18745,6/5/2025,6,51,5168,8,0.77
18746,2/22/2025,5,305,768,13,0.87
18747,6/4/2025,8,284,2340,9,0.78
18748,4/2/2026,7,165,3595,10,0.96
18749,9/22/2025,4,436,4559,16,0.83
18750,6/20/2025,8,422,1018,18,0.81
18751,8/23/2026,2,133,3723,11,0.82
18752,3/28/2026,5,287,2514,8,0.97
18753,11/2/2025,2,152,539,19,0.79
18754,11/18/2025,9,147,1986,12,0.98
18755,2/21/2025,1,22,5536,13,0.77
18756,1/5/2026,3,206,2164,17,0.77
18757,4/3/2026,2,126,2451,14,0.75
18758,4/30/2025,4,267,3660,7,0.82
18759,12/16/2025,4,236,3908,9,0.97
18760,5/20/2026,4,188,3903,9,0.88
18761,8/13/2025,6,486,2770,7,0.83
18762,12/17/2025,8,41,2444,10,0.95
18763,3/4/2026,6,153,4207,10,0.87
18764,7/19/2026,7,279,2574,15,0.78
18765,6/8/2026,5,358,1622,11,0.98
18766,12/20/2026,8,343,5319,8,0.81
18767,10/25/2025,7,234,3278,10,0.88
18768,5/20/2026,4,478,832,6,0.92
18769,1/3/2025,8,443,3645,19,0.82
18770,2/28/2026,4,308,2827,11,0.97
18771,8/14/2026,4,453,2731,11,0.99
18772,2/27/2025,9,59,3540,7,0.79
18773,6/26/2026,9,431,5427,6,0.82
18774,10/7/2025,1,226,1470,14,0.98
18775,10/1/2025,2,341,4115,19,0.96
18776,2/6/2026,2,281,5536,14,0.91
18777,3/19/2026,3,96,5110,12,0.76
18778,12/10/2025,3,344,895,13,0.83
18779,4/4/2026,8,394,1177,17,0.84
18780,8/16/2026,10,275,1165,5,0.82
18781,12/27/2026,3,129,4548,13,0.91
18782,2/13/2026,5,46,1487,18,0.85
18783,5/31/2026,5,287,1767,13,0.91
18784,10/7/2025,7,329,4948,19,0.89
18785,2/15/2025,8,82,1063,12,0.8
18786,10/7/2025,6,40,5051,18,0.81
18787,10/21/2025,3,53,639,5,0.79
18788,9/26/2026,2,302,2035,11,0.87
18789,6/2/2026,10,314,3811,11,0.76
18790,1/17/2025,2,23,1222,15,0.9
18791,12/1/2025,8,325,5078,17,0.96
18792,8/4/2025,3,190,823,8,0.92
18793,10/19/2026,9,194,1709,18,0.82
18794,10/21/2025,10,177,912,15,0.81
18795,6/8/2025,8,382,5181,11,0.81
18796,11/24/2025,3,122,1231,14,0.91
18797,8/14/2025,4,195,4601,12,0.97
18798,5/10/2025,7,276,3910,5,0.94
18799,12/27/2026,10,138,2460,12,0.8
18800,9/11/2025,5,420,4416,17,0.87
18801,10/31/2026,2,355,2532,15,0.9
18802,7/11/2025,1,435,2868,13,0.87
18803,8/21/2026,3,156,4064,16,0.89
18804,3/31/2026,5,360,4510,15,0.92
18805,5/19/2026,4,364,5177,12,0.83
18806,8/22/2026,8,476,2614,12,0.87
18807,1/12/2025,5,62,1443,16,0.82
18808,11/20/2026,3,441,3642,17,0.81
18809,11/24/2025,3,274,3173,18,0.89
18810,4/11/2026,3,98,2448,15,0.92
18811,7/17/2025,5,499,4181,9,0.79
18812,3/26/2025,2,294,2210,16,0.79
18813,9/12/2026,1,466,5942,10,0.82
18814,7/19/2026,7,101,2623,11,0.77
18815,5/2/2026,5,264,2282,18,0.83
18816,2/20/2026,1,258,3196,19,0.96
18817,8/23/2026,1,478,3026,12,0.97
18818,12/6/2026,1,116,5677,9,0.86
18819,8/22/2025,10,466,2582,8,1
18820,1/15/2025,6,452,1490,10,0.98
18821,10/11/2025,3,436,5057,6,0.95
18822,2/14/2025,10,170,4364,19,0.91
18823,6/8/2026,4,348,3627,15,0.81
18824,5/11/2025,1,286,2828,8,0.77
18825,10/21/2026,1,208,4616,7,0.85
18826,1/22/2026,5,495,2164,9,0.9
18827,4/17/2025,8,35,4550,16,0.84
18828,1/25/2025,8,342,5838,17,0.88
18829,7/20/2026,4,221,1241,15,0.88
18830,7/3/2026,7,259,1506,13,0.89
18831,12/22/2026,3,43,3170,11,0.81
18832,8/27/2025,5,187,753,17,0.94
18833,11/19/2025,2,96,5581,15,1
18834,3/9/2025,3,395,2348,14,0.84
18835,8/31/2025,9,155,3585,15,0.99
18836,6/4/2026,10,434,754,7,0.86
18837,8/6/2025,9,198,2059,10,0.97
18838,3/23/2026,8,400,4663,13,0.76
18839,9/11/2025,5,346,610,5,0.93
18840,9/13/2025,7,259,1935,14,0.85
18841,12/11/2025,6,190,2192,6,0.84
18842,7/21/2026,10,83,3862,12,0.8
18843,1/14/2026,8,43,1647,9,0.76
18844,9/26/2025,1,133,3794,8,0.93
18845,6/12/2025,4,462,698,6,0.91
18846,11/5/2026,7,235,3751,5,0.91
18847,4/24/2026,1,414,2757,14,0.79
18848,5/21/2026,3,110,3583,5,0.95
18849,3/26/2026,2,43,4751,11,0.96
18850,9/17/2025,2,259,3949,18,0.8
18851,9/23/2026,8,175,2425,5,0.93
18852,7/12/2025,8,191,1376,13,0.97
18853,1/17/2026,7,216,2733,13,0.88
18854,6/14/2025,2,384,2251,18,0.86
18855,4/11/2026,5,39,4572,10,0.99
18856,6/30/2025,4,394,4709,19,0.97
18857,7/10/2026,4,338,1741,19,1
18858,4/21/2025,2,377,5846,14,0.87
18859,10/17/2026,2,326,5550,9,0.89
18860,9/2/2026,4,373,2255,17,0.98
18861,6/10/2025,1,412,777,8,0.82
18862,4/26/2026,5,308,2597,16,0.79
18863,7/30/2026,3,52,1715,16,0.9
18864,9/30/2026,3,472,2742,5,0.84
18865,4/6/2025,1,26,4831,10,0.94
18866,6/3/2025,8,247,2085,15,0.8
18867,7/10/2025,8,317,5972,12,0.9
18868,8/19/2025,6,114,5518,9,0.91
18869,12/2/2025,3,33,4071,8,0.97
18870,4/20/2025,2,462,5849,17,0.96
18871,4/13/2026,3,124,1189,11,0.75
